query	BLM protests
@sheathescholar @JessCluess You are a poor excuse of an English teacher and I hope one day you get fired and live on the streets for your racism and wokeness. You communists will be destroyed by us patriots. USA!!! Trump 2020!!!!	1327179432977518593	Fri Dec 04 21:31:48 +0000 2020	[]	0	0	https://twitter.com/FNinja31870328/status/1334973705856827393
anti-South Asian racism leads to kids being bullied so much that they end up crying to their parents that they don’t want to be “dirty” anymore, or go to hell for being non-christian. it leads to people getting shot in bars or beaten on the street for being “terrorists”. 🙃	1269044482470637568	Fri Dec 04 00:08:47 +0000 2020	[]	0	0	https://twitter.com/tzefardea/status/1334650823385628673
@tashalou96 @PymPurnell @SunScot You are wrong Tash this is not about racism more like why this scumbag was allowed to roam streets after being sectioned for stabbing her mum and sister. The fact she was an illegal scum does not help. If you cant see what's wrong with all this then you have a problem.	1330190057228148739	Fri Dec 04 21:03:59 +0000 2020	[]	0	0	https://twitter.com/Nemesis884/status/1334966704301101064
Because none of us black people have any problem with Neera Tanden or with any of the rest of Segregation Joe’s Wall Street &amp; Pentagon-friendly cabinet picks. Liberal racism is getting less subtle by the day.	367843406	Sat Dec 05 17:11:13 +0000 2020	[]	0	0	https://twitter.com/morbid_elation/status/1335270513590013954
@kbye9511 @patercida and yet black people are still dying in the streets and their own homes so? please explain to us how segregation ended racism since apparently you’re the expert on all things black.	1057083916765544449	Thu Dec 03 23:04:21 +0000 2020	[]	0	0	https://twitter.com/savuschrist/status/1334634606809800709
@bullshitsir @thedailybeast Many of were arrested. Perhaps when officers are held accountable for killing people, we won’t have to take to the streets anymore. It’s not that hard to remove racist and violent officers.  Stop supporting systemic racism and wake up. Revolutions aren’t clean.	1324442672824680448	Sat Dec 05 16:42:34 +0000 2020	[]	0	0	https://twitter.com/RachelSoulden/status/1335263305552678912
@ghessepi @skekkleton Racism and the KKK? More like get out of the streets I'm trying to get to work on time hippies.	1321179485207625728	Thu Dec 03 23:38:56 +0000 2020	[]	0	0	https://twitter.com/BrokeKenBro/status/1334643309537464320
@MEDIReezy true... but streets said he left cuz of racism	945483350	Sat Dec 05 15:33:50 +0000 2020	[]	0	0	https://twitter.com/dontbelykprince/status/1335246008989597701
"@Gurrly_Gurrl @paul4indy Of course not.

For self loathing White cucks like this, ""racism"" is a one way street."	1270398197433851904	Sat Dec 05 12:50:45 +0000 2020	[]	0	0	https://twitter.com/AnEnglishGent1/status/1335204964260605953
"@GoldPillBrown There’s too many things that go unchallenged and have been so long because of the “racism of low expectations.” Except we can’t blame the system anymore when we do these things to ourselves.  

I know that child’s mother knew who abused her. And I’ll bet he’s still on the street."	1193689536	Tue Dec 01 19:58:16 +0000 2020	[]	0	0	https://twitter.com/losignal/status/1333863002848825347
query	police violence on black people
"BLM has specifically stated that they DON'T care about black people per se, they are only concerned with police violence against black people.

It must be nice to be able to compartmentalize their support of the black community."	390941487	Fri Dec 04 00:00:58 +0000 2020	[]	0	0	https://twitter.com/mgallagher465/status/1334648854030000131
"@Lrihendry BLM has specifically stated that they DON'T care about black people per se, they are only concerned with police violence against black people.

It must be nice to be able to compartmentalize their support of the black community."	390941487	Fri Dec 04 00:01:03 +0000 2020	[]	0	0	https://twitter.com/mgallagher465/status/1334648878650581009
"@TheRightCant @LeftAccidental As if he had to PROVE it was never about the ""violence"" of anti-police-brutality demonstrations... it was about sheer racism and being upset black people dislike being killed by the authoritarians / authorities"	1551037171	Fri Dec 04 00:29:34 +0000 2020	[]	0	0	https://twitter.com/Jukantos/status/1334656051354988545
"@Steve_Leave The single ONLY thing that BLM stands for is the plea for black people to be treated with decency by the police — especially in the USA where extreme police violence is an everyday occurrence.

Your statement is a rubbish attempt to equate other things with anti-racism."	828343688183050240	Sat Dec 05 18:54:29 +0000 2020	[]	0	0	https://twitter.com/TrumpMockery/status/1335296501162110977
how many videos of prostrate Black and brown people, multi-million dollar settlements with grieving families, and anecdotal accounts of dehumanizing behavior do you have to see before you understand that racism and violence are endemic to the entire structure of policing	28185913	Thu Dec 03 18:48:12 +0000 2020	[]	0	0	https://twitter.com/volperchlorate/status/1334570143943430144
Whatever you think about the “Defund the police” slogan, the fact  that in our country this slogan is seen by many as more offensive than systematic racism &amp; violence against Black people speaks volumes. Disturbing volumes...	825062760954355713	Fri Dec 04 00:10:18 +0000 2020	[]	0	0	https://twitter.com/RKJ65/status/1334651206644477957
"@Domallanjam @ConorEatonSmith @goinggrey2 @crisisunveiled @travismillr @Scott00518549 @GaryLineker The BLM movement is a movement against police violence primarily against Black people. 

The opposing view is in support of racially discriminatory police violence by definition."	2383187130	Sat Dec 05 17:21:05 +0000 2020	[]	0	0	https://twitter.com/L4kepond/status/1335272997855358976
"@samanthamarika1 You’re so fu*ckin dumb. If you knew any black people, you’d know she’s getting dragged up and and down this app. Also, BLM has nothing to do with yt women tantrums and everything to do with police violence against black people. 
YOU KNOW THIS SAMANTHA!!!!!"	929188733991100416	Fri Dec 04 00:14:01 +0000 2020	[]	0	0	https://twitter.com/ShielaJonson/status/1334652141026217984
@AnthonyMiller_3 Since the rapid rise of BLM in the past year, a few black people have died from cops, while hundreds have died from criminals and dozens of police have been killed or injured. BLM 2020 is a lawless unhinging of permissive violence and destruction..	918542557474418688	Fri Dec 04 21:21:38 +0000 2020	[]	0	0	https://twitter.com/Howmanytimes77/status/1334971145293078531
@ballinger6565 @NakiaRWallace @_cpauldine LMFAO WHITE PRIVILEGE AT ITS BEST! POLICE ARE HERE TO PROTECT US. NOT TO BE OBEYED AND THEN WHEN THEY’RE NOT OBEYED, USE VIOLENCE AND UNJUSTIFIABLY MURDER BLACK PEOPLE. Read a god damn book and sit THE FUCK down. It is because of people like you that this shit continues. #BLM	977062764	Sat Dec 05 16:43:29 +0000 2020	['BLM']	0	0	https://twitter.com/moturnn/status/1335263535199293441
